number,values_0,values_1,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
0,0.41661591457838104,0.42665255454662276,2024-12-11 09:10:34.157367,2024-12-11 09:11:04.304826,0 days 00:00:30.147459,0.6505414791848421,2.968403771694508,0.47488023128270807,54,19,1782,2.161967933748515,2.9419702736002327,0.6192109311661114,COMPLETE
1,0.3422700513374001,0.462147958115428,2024-12-11 09:11:04.305650,2024-12-11 09:11:37.474974,0 days 00:00:33.169324,0.8706821911325483,2.835472794491241,0.880645719219682,59,42,1882,1.5497617474507377,0.30666517725039794,0.988611321334337,COMPLETE
2,0.3925960049458835,0.43760278390958873,2024-12-11 09:11:37.475703,2024-12-11 09:11:59.581508,0 days 00:00:22.105805,0.7155319042443224,2.6751681376355814,0.6621601880419274,36,39,1236,0.36505401711919244,2.761746091041589,0.7798770844541896,COMPLETE
3,0.4564409411590485,0.41138252499935496,2024-12-11 09:11:59.582220,2024-12-11 09:12:14.916250,0 days 00:00:15.334030,0.5890680535379011,0.3879438600679188,0.39033303167497,47,35,748,0.12287394983047675,2.600617747392125,0.9031395064690881,COMPLETE
4,0.48496246593088055,0.4072992449023388,2024-12-11 09:12:14.916947,2024-12-11 09:12:27.473011,0 days 00:00:12.556064,0.7627754582350723,1.7621189297240047,0.07903222038645627,60,4,488,0.6051229081828583,1.919300285751979,0.8521109483372298,COMPLETE
5,0.4494963424236584,0.4085569047813305,2024-12-11 09:12:27.473752,2024-12-11 09:12:45.042937,0 days 00:00:17.569185,0.7361033202566232,1.1753345194138798,0.34672700570290155,73,20,888,1.5129247607330292,2.1664382137188682,0.5891524125671304,COMPLETE
6,0.46438070837115,0.41174189447146325,2024-12-11 09:12:45.043631,2024-12-11 09:13:03.504591,0 days 00:00:18.460960,0.6424714528577029,2.430118912823116,0.23792262186031624,70,8,991,1.405980985522065,1.460350353609824,0.685409874378752,COMPLETE
7,0.4350411927563659,0.41498050274769327,2024-12-11 09:13:03.505314,2024-12-11 09:13:12.807489,0 days 00:00:09.302175,0.9988344307636077,1.026889118733067,0.39387764204626635,68,38,368,0.10042746293414831,2.481059749914435,0.6111309465152994,COMPLETE
8,0.47565211506021876,0.397386114656332,2024-12-11 09:13:12.808123,2024-12-11 09:13:42.967150,0 days 00:00:30.159027,0.885492153476407,0.17985419642368206,0.11799128110021727,31,7,1305,2.5008631186952406,0.07327685714673164,0.9113536599487032,COMPLETE
9,0.4929609778541367,0.3922922150516067,2024-12-11 09:13:42.967760,2024-12-11 09:14:03.411486,0 days 00:00:20.443726,0.6203346590255051,0.5293837006104493,0.13145584085549994,55,30,908,1.0828338265799393,0.8972756159528267,0.6329502238944458,COMPLETE
10,0.45283617887912264,0.426977392900722,2024-12-11 09:14:03.412161,2024-12-11 09:14:08.435927,0 days 00:00:05.023766,0.5160104739546674,0.01609943131978475,0.038848292700214115,6,48,73,0.8901324768573897,0.8076249777751531,0.5073117954043552,COMPLETE
11,0.4715665198235655,0.4023383006947288,2024-12-11 09:14:08.436544,2024-12-11 09:14:34.123516,0 days 00:00:25.686972,0.5123116153764046,0.5523529536687974,0.2143990205545314,32,26,1361,2.883710730340507,1.110696535424825,0.7324636342142186,COMPLETE
12,0.3845187548661428,0.4478183958710337,2024-12-11 09:14:34.124215,2024-12-11 09:15:00.022711,0 days 00:00:25.898496,0.5913443688685003,1.7596728393117416,0.6300381529984189,24,29,1439,0.9011542999914364,0.19087613099210343,0.6898168564170699,COMPLETE
13,0.5181391222730161,0.38514578520388154,2024-12-11 09:15:00.023318,2024-12-11 09:15:24.220593,0 days 00:00:24.197275,0.8204942726133899,0.8634806469475711,0.028205114369962037,46,16,630,1.0899474473486896,0.7961242043942618,0.5335707852090881,COMPLETE
14,0.45796738326496317,0.4960263863668094,2024-12-11 09:15:24.221203,2024-12-11 09:16:14.654679,0 days 00:00:50.433476,0.8247274657845316,0.7804118500190522,0.0012116351348207023,15,15,496,1.1105020306881783,0.6879961026517862,0.511684362630761,COMPLETE
15,0.45736159481061867,0.411714763900713,2024-12-11 09:16:14.655299,2024-12-11 09:16:19.768835,0 days 00:00:05.113536,0.8100966986025583,1.3775596559993055,0.18635432634957727,46,15,129,1.854337974631373,1.3167365729357812,0.557448083939903,COMPLETE
16,0.5180429043760674,0.38497396638925097,2024-12-11 09:16:19.769438,2024-12-11 09:17:01.027416,0 days 00:00:41.257978,0.9200743378273855,0.7292758652786316,0.014701515168552034,41,12,730,0.6083384989549774,1.7467597993652904,0.5527799026792957,COMPLETE
17,0.4324688275059029,0.4167152272291144,2024-12-11 09:17:01.028065,2024-12-11 09:17:17.445530,0 days 00:00:16.417465,0.9551231969782382,0.8565253248957304,0.28534696807891347,43,1,694,0.5481095610293212,1.750050108366733,0.5406079207884313,COMPLETE
18,0.4798131680365458,0.4351686365453874,2024-12-11 09:17:17.446140,2024-12-11 09:19:34.354329,0 days 00:02:16.908189,0.8974904835563393,0.7581903597363426,0.0012792123882391909,22,12,1128,0.656034513300027,1.6450234039824607,0.5638344868272164,COMPLETE
19,0.5169566251554313,0.3817224735076366,2024-12-11 09:19:34.354987,2024-12-11 09:20:05.968086,0 days 00:00:31.613099,0.9402332655593182,1.1677109783371833,0.12828636315969497,2,21,1595,0.38453012387988833,2.0690049872780616,0.6582262191998947,COMPLETE
20,0.496878811196454,0.39372344612348326,2024-12-11 09:20:05.968809,2024-12-11 09:20:37.163633,0 days 00:00:31.194824,0.9875425658830257,1.5298415800564484,0.16694135810470662,10,23,1559,0.06906677659344296,2.179889544281601,0.6576538141232288,COMPLETE
21,0.48096198939180956,0.39723731320370065,2024-12-11 09:20:37.164292,2024-12-11 09:21:14.675178,0 days 00:00:37.510886,0.9451902041664781,1.2084491674782827,0.287798257918079,1,32,1970,0.30587077356834524,2.0329915899265547,0.7542280647831625,COMPLETE
22,0.4143857247946743,0.4326640150218564,2024-12-11 09:21:14.675800,2024-12-11 09:21:45.127173,0 days 00:00:30.451373,0.9297462333973373,2.171856428144088,0.5259379002309624,18,22,1601,0.4011335720485507,2.3567901820779094,0.6802118005908332,COMPLETE
23,0.48236085870532514,0.4045695250997091,2024-12-11 09:21:45.127838,2024-12-11 09:22:17.538657,0 days 00:00:32.410819,0.8384202645620052,2.07280009948166,0.11215473105913565,27,17,1654,0.7543357055291426,2.3282409570861375,0.7235981778135661,COMPLETE
24,0.40348891147048543,0.45827682998785757,2024-12-11 09:22:17.539282,2024-12-11 09:22:50.575067,0 days 00:00:33.035785,0.9164155513193855,0.9975894071879592,0.9469907298079999,1,25,1732,0.38229910022263236,1.8874910685191746,0.7965851017236893,COMPLETE
25,0.4813544727848611,0.39995055763704507,2024-12-11 09:22:50.575705,2024-12-11 09:23:21.932593,0 days 00:00:31.356888,0.9557511298917472,1.4468514248836013,0.07512443006334696,13,12,1453,1.1417133496544076,1.6264214761971187,0.6424947636096674,COMPLETE
26,0.4589024992698363,0.40733475553504145,2024-12-11 09:23:21.933222,2024-12-11 09:23:44.621639,0 days 00:00:22.688417,0.8617945168613937,1.6943067946993298,0.26608526824036616,9,26,1156,0.7402844508253024,2.640894886699927,0.7135875788589938,COMPLETE
27,0.4730308665234437,0.4038260120730456,2024-12-11 09:23:44.622258,2024-12-11 09:24:21.584906,0 days 00:00:36.962648,0.9188489854020223,1.179055781186566,0.18891587251569214,41,48,1890,0.02894115778957157,2.0795927062168937,0.6041743985057962,COMPLETE
28,0.45575429798103706,0.4131899983013737,2024-12-11 09:24:21.585572,2024-12-11 09:24:49.921913,0 days 00:00:28.336341,0.796265796254557,1.9693754770211465,0.33429851731525606,19,43,1503,0.5520272211555574,1.807948497108765,0.6566825529237121,COMPLETE
29,0.4124380286317429,0.42406148212008465,2024-12-11 09:24:49.922519,2024-12-11 09:25:22.676814,0 days 00:00:32.754295,0.8571582603330284,2.92190088681159,0.44632886824174384,51,19,1773,2.128465156997501,2.899725652775799,0.5812514357218681,COMPLETE
30,0.4155029276496441,0.42922320298572736,2024-12-11 09:25:22.677450,2024-12-11 09:25:44.874135,0 days 00:00:22.196685,0.8973386690894676,2.3997232098817403,0.48898155908283286,35,11,1141,0.22883007843701683,2.8430933866466024,0.6307889404973094,COMPLETE
31,0.4899599291919678,0.3923242852325637,2024-12-11 09:25:44.874804,2024-12-11 09:26:15.708991,0 days 00:00:30.834187,0.9893739907951399,1.5675568931237938,0.16861785068470891,7,23,1550,0.02544672219788402,2.997601170377826,0.6775992360607846,COMPLETE
32,0.49882356225918556,0.390083108510218,2024-12-11 09:26:15.709665,2024-12-11 09:26:49.214034,0 days 00:00:33.504369,0.9703299035789397,1.3824438014024596,0.14813888071154876,11,21,1682,1.8273155992413859,2.2244119221358702,0.5982810737373685,COMPLETE
33,0.37584022939964273,0.44656255667451816,2024-12-11 09:26:49.214704,2024-12-11 09:27:22.770430,0 days 00:00:33.555726,0.7004034067650848,2.9858716213368948,0.8176600183570613,4,16,1876,0.4322176459390614,2.3322854370130592,0.9997695471728923,COMPLETE
34,0.31866448310043216,0.493604814172134,2024-12-11 09:27:22.771161,2024-12-11 09:27:37.449449,0 days 00:00:14.678288,0.8713139979985811,1.333131242688065,0.7660817379331017,12,34,701,1.3238626850654032,0.33743289173961943,0.6110751556362091,COMPLETE
35,0.36430693504442163,0.4661997198848352,2024-12-11 09:27:37.450058,2024-12-11 09:28:00.498994,0 days 00:00:23.048936,0.6839254353939684,2.6206747651452496,0.9599492502148272,4,28,1257,0.25746692272913974,2.5836038996776614,0.8020850216839693,COMPLETE
36,0.4777352403861904,0.413137852028829,2024-12-11 09:28:00.499622,2024-12-11 09:28:38.543278,0 days 00:00:38.043656,0.766403983657295,1.915851666251628,0.07803566936107842,16,20,1982,1.749615606135392,1.9108947778889531,0.9546511992205828,COMPLETE
37,0.4568689046623809,0.4046248209570651,2024-12-11 09:28:38.543942,2024-12-11 09:28:54.511590,0 days 00:00:15.967648,0.8444410671152686,1.3042258367786188,0.5362938554909272,1,45,819,0.5034416759642315,1.4328926487526035,0.8358423554294491,COMPLETE
38,0.46614817217354004,0.4039959276668955,2024-12-11 09:28:54.512224,2024-12-11 09:29:01.897503,0 days 00:00:07.385279,0.9736447595011526,1.022684912953236,0.23889105511604247,60,39,233,0.2895168591641919,2.7208982280998817,0.7069738798919245,COMPLETE
39,0.4566810877766052,0.4128714023714689,2024-12-11 09:29:01.898148,2024-12-11 09:29:13.966327,0 days 00:00:12.068179,0.9365219621633548,1.601232752927915,0.33390408201558064,64,8,543,2.9574073795003577,2.069078212268474,0.7554170100199363,COMPLETE
40,0.48997398768700356,0.4032095441313631,2024-12-11 09:29:13.966990,2024-12-11 09:29:33.930898,0 days 00:00:19.963908,0.778273378080284,1.465197443697694,0.13397225750078945,9,32,964,1.6519781944931824,2.4595592256515264,0.7723093052022559,COMPLETE
41,0.49417776267994595,0.3922850533301687,2024-12-11 09:29:33.931524,2024-12-11 09:30:11.129121,0 days 00:00:37.197597,0.9757226948304917,0.31107614959128727,0.16464441411243086,9,22,1714,0.2035103586196659,2.2009687340445554,0.6621850748870566,COMPLETE
42,0.39773692343219486,0.44006414801466087,2024-12-11 09:30:11.129750,2024-12-11 09:30:36.615811,0 days 00:00:25.486061,0.74566227001147,2.7467897418615457,0.6931240386715031,11,19,1367,0.15976709740876086,2.1643364717632267,0.6504987511078905,COMPLETE
43,0.5187109604993492,0.38276689289228816,2024-12-11 09:30:36.616495,2024-12-11 09:31:16.265695,0 days 00:00:39.649200,0.8835567115782206,0.5736393239622726,0.04197018995383432,5,24,1600,2.54400880440269,1.6369674999888575,0.5910143754915514,COMPLETE
44,0.5192698421894641,0.3826800268370467,2024-12-11 09:31:16.266349,2024-12-11 09:32:00.580197,0 days 00:00:44.313848,0.8853382627196682,0.4170612454399951,0.04866802293291062,5,26,1839,2.4696255036160957,1.7596587162895825,0.5876533904240445,COMPLETE
45,0.4060776947196681,0.4340998053462045,2024-12-11 09:32:00.580852,2024-12-11 09:32:37.390427,0 days 00:00:36.809575,0.8792173596332324,0.5147349512383611,0.4248200447862694,6,27,1910,2.597984859601438,1.6867097087057075,0.5804334738191003,COMPLETE
46,0.5224761828831966,0.3762475724065881,2024-12-11 09:32:37.391094,2024-12-11 09:33:41.237982,0 days 00:01:03.846888,0.9016699663108719,0.04578211198786919,0.05647724708276711,29,24,1835,2.246025810111227,1.971189654712733,0.5395244147703447,COMPLETE
47,0.5124495941938954,0.38373549772773974,2024-12-11 09:33:41.238615,2024-12-11 09:34:32.899589,0 days 00:00:51.660974,0.7241430633069249,0.12171497756461429,0.0637749018097507,55,31,1802,2.122590675990445,1.2731298489361906,0.5014917923965512,COMPLETE
48,0.5050648865735944,0.38402116452276125,2024-12-11 09:34:32.900240,2024-12-11 09:35:30.834688,0 days 00:00:57.934448,0.5566980227356771,0.008404100246411444,0.10903589658625289,74,25,1825,2.265494022033514,1.5485531701885882,0.5386838646752321,COMPLETE
49,0.23462860769813876,0.6275597850691474,2024-12-11 09:35:30.835331,2024-12-11 09:35:41.936942,0 days 00:00:11.101611,0.9064264607075551,0.29838065025516736,0.9971207869075229,29,36,384,2.777321254583577,1.8594953851058154,0.5230205426312904,COMPLETE
50,0.5264410864012523,0.37593368435580443,2024-12-11 09:35:41.937623,2024-12-11 09:36:50.329948,0 days 00:01:08.392325,0.6610620939068887,0.1603449431529712,0.02409964502876024,37,39,1615,1.962857156329536,1.9803421552279934,0.5577330621565924,COMPLETE
51,0.5156539928082482,0.3801431170935642,2024-12-11 09:36:50.330594,2024-12-11 09:37:30.223550,0 days 00:00:39.892956,0.652445241345605,0.4353121239288793,0.04387215350985246,38,39,1424,1.489114563205317,1.7508013935117939,0.5600454448912014,COMPLETE
52,0.5262119278809192,0.3771943786111031,2024-12-11 09:37:30.224195,2024-12-11 09:38:16.497252,0 days 00:00:46.273057,0.6477149890253094,0.16619429431970864,0.047721144464730136,36,50,1357,1.988966850402221,1.9975904029431222,0.5712829413567804,COMPLETE
53,0.5181816275123594,0.3780724743305493,2024-12-11 09:38:16.497992,2024-12-11 09:39:03.393406,0 days 00:00:46.895414,0.6544332990231867,0.16888104423418276,0.048105410120409635,37,40,1411,1.9577125287170745,2.010596576705523,0.5673207077469173,COMPLETE
54,0.5248323914700868,0.37778262130729195,2024-12-11 09:39:03.394128,2024-12-11 09:39:56.619445,0 days 00:00:53.225317,0.6533275980976657,0.15999592178564906,0.03503966139198441,36,41,1392,2.0065430942269797,1.973297671098772,0.5662786766065706,COMPLETE
55,0.5169626604441007,0.3836646835064534,2024-12-11 09:39:56.620155,2024-12-11 09:40:28.800052,0 days 00:00:32.179897,0.6172083159015535,0.13050828802067702,0.086701118736984,34,42,1333,1.9745540385932325,1.95409315527939,0.8934080125249453,COMPLETE
56,0.5244168516619476,0.37880502149720063,2024-12-11 09:40:28.800748,2024-12-11 09:41:11.781716,0 days 00:00:42.980968,0.6711639659007755,0.21568002566735606,0.03110251997796499,50,46,1041,2.2707620351430786,0.015533601499275962,0.621547704698547,COMPLETE
57,0.46733502270126703,0.42145469226549803,2024-12-11 09:41:11.782429,2024-12-11 09:42:16.066697,0 days 00:01:04.284268,0.6669971600920925,0.22907476832309193,0.002858583580259505,50,49,1047,1.983608997642215,1.058267356949642,0.6233712989904637,COMPLETE
58,0.5088144165583613,0.38671700247361135,2024-12-11 09:42:16.067405,2024-12-11 09:42:58.405756,0 days 00:00:42.338351,0.7016502982977096,0.09791481030532263,0.0998713718258128,38,46,1483,1.6045026450321738,1.9880133189235865,0.5245017619414616,COMPLETE
59,0.35942943822813084,0.46320226322891456,2024-12-11 09:42:58.406461,2024-12-11 09:43:30.770799,0 days 00:00:32.364338,0.741695912058404,0.250296974637663,0.578088225798453,26,37,1648,2.3107880572979393,0.5534953738038902,0.5651998845345878,COMPLETE
60,0.48105251289162504,0.39820363238976714,2024-12-11 09:43:30.771513,2024-12-11 09:43:56.472782,0 days 00:00:25.701269,0.6204201313126481,0.6161400366685356,0.2100072670048869,32,40,1259,1.7249569893160195,1.46334128328748,0.5476441574018445,COMPLETE
61,0.5201640024983227,0.38011567968651344,2024-12-11 09:43:56.473473,2024-12-11 09:44:39.443426,0 days 00:00:42.969953,0.6710387435241404,0.3715849615174385,0.04233215700107783,44,34,1530,1.9252826694438279,0.059606485116646235,0.5157840252951915,COMPLETE
62,0.4944554236002001,0.3979777372697905,2024-12-11 09:44:39.444139,2024-12-11 09:44:53.973103,0 days 00:00:14.528964,0.6726064054415138,0.3694217956926147,0.028563812740829586,44,34,196,1.3357585878474614,1.856229411651039,0.5180439445119351,COMPLETE
63,0.3894776193955024,0.44542186600024625,2024-12-11 09:44:53.973799,2024-12-11 09:45:20.518055,0 days 00:00:26.544256,0.7225343313965906,0.17095187575258425,0.6699588060796681,39,44,1388,1.9548848808623607,1.0518651709249736,0.9729635875435491,COMPLETE
64,0.22896634923074402,0.619139495647683,2024-12-11 09:45:20.518769,2024-12-11 09:45:59.193345,0 days 00:00:38.674576,0.6374399091251962,0.002435054171093437,0.8514150888068172,70,40,1525,1.002987152137512,0.09897585951749455,0.5025522010243519,COMPLETE
65,0.4459369947741476,0.4186964301107346,2024-12-11 09:45:59.194061,2024-12-11 09:46:09.719856,0 days 00:00:10.525795,0.501081514672085,0.23598011184374462,0.3743699974562177,29,42,357,1.5228924913730986,1.9858289197809744,0.5713364346284001,COMPLETE
66,0.5031770696159221,0.3891910520149858,2024-12-11 09:46:09.720549,2024-12-11 09:46:46.044222,0 days 00:00:36.323673,0.5795728417333924,0.6610375779062386,0.08374061173674952,43,3,1747,2.0654659962750332,0.028973787707300636,0.6182271615233088,COMPLETE
67,0.5130289067781236,0.387679444389783,2024-12-11 09:46:46.044946,2024-12-11 09:47:33.134007,0 days 00:00:47.089061,0.7070034211379589,0.9087003080544016,0.01906651293088768,49,35,1630,1.864404347147252,2.4563556425407955,0.5381685050477223,COMPLETE
68,0.5012616686050622,0.39122834547313967,2024-12-11 09:47:33.134739,2024-12-11 09:47:49.424409,0 days 00:00:16.289670,0.6788384453161991,0.5039615359076894,0.1266286567099636,34,41,612,2.1990622709707015,2.8089444181900127,0.6358219046265198,COMPLETE
69,0.36839023431027046,0.4637305742253132,2024-12-11 09:47:49.425111,2024-12-11 09:48:18.561954,0 days 00:00:29.136843,0.6880340830889278,0.7463523704243559,0.6211576586296097,41,38,1536,1.176032086379358,0.9444980968953685,0.6086379408005522,COMPLETE
70,0.5151243757281307,0.38185648076006495,2024-12-11 09:48:18.562723,2024-12-11 09:49:01.397880,0 days 00:00:42.835157,0.7345393789272001,0.3470733692161698,0.05950690184446268,65,46,1682,2.3597212196116066,0.4892100615950008,0.5510520798737398,COMPLETE
71,0.5148525917648158,0.38094899174903796,2024-12-11 09:49:01.398612,2024-12-11 09:49:34.914593,0 days 00:00:33.515981,0.6602026733585362,0.42085695609049556,0.05459966299678885,36,37,1206,0.8851543314471985,1.2489454071675463,0.5874427173891188,COMPLETE
72,0.4148948558256212,0.43286140191033,2024-12-11 09:49:34.915287,2024-12-11 09:49:54.837188,0 days 00:00:19.921901,0.6528041976531752,0.07895358745173821,0.44252539777981054,21,33,831,2.419634791206088,1.751050025117188,0.5708041740643492,COMPLETE
73,0.432510601179393,0.42067815246962653,2024-12-11 09:49:54.837896,2024-12-11 09:50:21.361752,0 days 00:00:26.523856,0.757849108715858,2.314052968504914,0.3024938127168434,57,6,1414,2.0427991582022362,2.927483139405605,0.5299878101973939,COMPLETE
74,0.37006022766639535,0.46136269078682374,2024-12-11 09:50:21.362445,2024-12-11 09:50:48.166063,0 days 00:00:26.803618,0.6392569538144461,1.8561369974736377,0.9146771090110174,30,36,1470,2.1891354977744033,2.084178790315995,0.7295858870535553,COMPLETE
75,0.4115200831468517,0.534752783527131,2024-12-11 09:50:48.166767,2024-12-11 09:52:37.783323,0 days 00:01:49.616556,0.7988429753614135,2.892189823088552,0.00017706939907087896,46,30,1842,1.8960743557979303,1.3813636264791656,0.6026346947249008,COMPLETE
76,0.3922891213395668,0.43909244917520407,2024-12-11 09:52:37.784094,2024-12-11 09:52:58.000321,0 days 00:00:20.216227,0.8239052191559109,2.603905304152212,0.7559749597489678,32,50,1072,1.7636666355304733,2.2483429580525423,0.8809743985167888,COMPLETE
77,0.45907752725973366,0.41546248225523963,2024-12-11 09:52:58.001027,2024-12-11 09:53:33.188750,0 days 00:00:35.187723,0.5453060897425448,1.692369371815418,0.1467523890597966,36,43,1943,1.6641822677190117,1.1804572431601685,0.9317919331766873,COMPLETE
78,0.44465588447828885,0.41232949117019196,2024-12-11 09:53:33.189480,2024-12-11 09:53:58.745633,0 days 00:00:25.556153,0.6916731600204662,0.18038573294539323,0.482470040176403,25,38,1298,1.7995131909739985,1.5376932580885767,0.8424026862460378,COMPLETE
79,0.45894694606862974,0.4155254453434468,2024-12-11 09:53:58.746373,2024-12-11 09:54:02.605295,0 days 00:00:03.858922,0.6723837796451262,2.0655993358900395,0.10624011799769795,39,41,61,0.6812209054681448,1.810200313877122,0.5501171894432801,COMPLETE
80,0.5118550078599995,0.3848800454693045,2024-12-11 09:54:02.606048,2024-12-11 09:54:48.280670,0 days 00:00:45.674622,0.6079602779507108,0.3960368463630637,0.03607348253306732,48,1,1577,1.8734615261094738,0.7246601788636885,0.5125368174394862,COMPLETE
81,0.4395476277762887,0.41408244726823346,2024-12-11 09:54:48.281382,2024-12-11 09:55:21.124661,0 days 00:00:32.843279,0.6504046679148553,1.0791665479991874,0.3984083226054913,52,39,1779,1.474465601647831,0.2480653708655669,0.7435048012917125,COMPLETE
82,0.521077906585476,0.3791753276313791,2024-12-11 09:55:21.125381,2024-12-11 09:56:04.997481,0 days 00:00:43.872100,0.7180524978996425,0.4613653779968317,0.04493050682868692,37,40,1698,0.11649653472633381,2.6999415680673113,0.6986275013294992,COMPLETE
83,0.4469892404846204,0.4185052477823862,2024-12-11 09:56:04.998211,2024-12-11 09:56:35.592587,0 days 00:00:30.594376,0.836451071873831,2.2167961220306163,0.2501552989786009,40,9,1615,2.049810603146502,2.109428233339346,0.8235069969392161,COMPLETE
84,0.472400619617828,0.4139937341865797,2024-12-11 09:56:35.593300,2024-12-11 09:57:08.582819,0 days 00:00:32.989519,0.774430960472267,2.8013352741281015,0.06895561723401751,44,14,1705,1.9278255273953935,1.957989383904638,0.6977817926366,COMPLETE
85,0.47992093101260974,0.39915590960571495,2024-12-11 09:57:08.583603,2024-12-11 09:57:41.898386,0 days 00:00:33.314783,0.7159197495783488,0.4875368620225324,0.1926441163517641,34,47,1672,2.6608609617116015,2.304662365917509,0.6682461283016305,COMPLETE
86,0.40187332435190665,0.43492197982744524,2024-12-11 09:57:41.899105,2024-12-11 09:57:48.807477,0 days 00:00:06.908372,0.6332020312013017,2.521997337571177,0.5278411211479838,42,44,301,2.448316534000466,2.1421409378440845,0.645183663680269,COMPLETE
87,0.4421634057893205,0.4199059824637068,2024-12-11 09:57:48.808208,2024-12-11 09:57:59.097413,0 days 00:00:10.289205,0.9538682012705825,2.995590952083303,0.2207870388751937,36,33,459,1.5907636425572556,2.0411422450510286,0.5771512998663624,COMPLETE
88,0.5382589022992942,0.37288467573044726,2024-12-11 09:57:59.098116,2024-12-11 09:59:01.062832,0 days 00:01:01.964716,0.666235561432894,0.06129544009570101,0.027672166146303634,28,35,968,0.30886201218065534,2.3887538594520485,0.6973756894700158,COMPLETE
89,0.48018472348218627,0.4012535421066823,2024-12-11 09:59:01.063557,2024-12-11 09:59:24.461248,0 days 00:00:23.397691,0.6874894697054077,0.07280858459837361,0.2736127810326701,23,35,949,0.11119872555905755,2.5768397968769694,0.7192699058727666,COMPLETE
90,0.5089568158211545,0.38352835924879763,2024-12-11 09:59:24.461964,2024-12-11 09:59:49.969802,0 days 00:00:25.507838,0.9994132357563174,0.2989522188873983,0.0945592717676098,27,30,874,0.30858944797351384,2.7377671525362692,0.6895808791635962,COMPLETE
91,0.5285311168212918,0.37251097345719164,2024-12-11 09:59:49.970574,2024-12-11 10:00:45.750859,0 days 00:00:55.780285,0.6638834018795211,0.05812676273708477,0.033292544330891995,15,32,1008,0.46429726662867976,2.4009413866837654,0.6986458414993196,COMPLETE
92,0.3844522040264084,0.449468187869415,2024-12-11 10:00:45.751596,2024-12-11 10:01:08.875202,0 days 00:00:23.123606,0.6654025832678165,0.040778597514186554,0.5029513523922798,15,28,1003,0.4475005057379502,2.652767611656619,0.6709132647354248,COMPLETE
93,0.5133394772187944,0.3893080851896052,2024-12-11 10:01:08.875945,2024-12-11 10:01:34.703710,0 days 00:00:25.827765,0.9308597801501939,1.2591336170246037,0.02732574579237873,17,32,795,0.1621069779992564,2.4279700180991695,0.7015543401549008,COMPLETE
94,0.27560163340519644,0.5478557367141048,2024-12-11 10:01:34.704443,2024-12-11 10:01:58.165937,0 days 00:00:23.461494,0.855071645329494,0.1726075697030227,0.8740689250745095,21,34,1087,0.33660657981125996,2.4191198364149855,0.6818576155708165,COMPLETE
95,0.5140356770727322,0.381279071176038,2024-12-11 10:01:58.166698,2024-12-11 10:02:37.500568,0 days 00:00:39.333870,0.6991975760700377,0.006164282265652105,0.12173873574998287,14,36,931,0.5011266746628268,2.521847780109795,0.7119488319308181,COMPLETE
96,0.45985822081102007,0.40462262534303406,2024-12-11 10:02:37.501295,2024-12-11 10:02:55.600367,0 days 00:00:18.099072,0.7363243188716662,1.1422763146013826,0.31360178845991793,20,33,903,0.22882099861185445,2.9984473677011803,0.7601222449139975,COMPLETE
97,0.402824349246153,0.4366095735926924,2024-12-11 10:02:55.601111,2024-12-11 10:03:15.483216,0 days 00:00:19.882105,0.6769405653453963,0.8679993183569041,0.5518719786093453,72,35,1015,0.36441077856291004,2.3756092681387444,0.7402378892817939,COMPLETE
98,0.4513813723897118,0.4136150494513198,2024-12-11 10:03:15.483935,2024-12-11 10:03:31.291262,0 days 00:00:15.807327,0.8074949921375622,0.959131128196956,0.35500798416766555,24,31,758,0.5663266945668675,2.258638942577246,0.792363454969827,COMPLETE
99,0.4170404208038116,0.4298351571204947,2024-12-11 10:03:31.292048,2024-12-11 10:03:53.253162,0 days 00:00:21.961114,0.7559990502070082,0.0995039665284999,0.4582687653485333,63,37,976,0.07049289265523531,2.5243562887112985,0.6939530253847163,COMPLETE
